date,train_id,reason
2019_11_03,4261,no departures
2019_11_03,4259,no departures
2019_11_03,4235,no departures
2019_11_03,4267,no departures
2019_11_03,7624,no departures
2019_11_03,4269,no departures
2019_11_03,4233,no departures
2019_11_04,5176,no departures
2019_11_04,7880,empty file
2019_11_04,7887,empty file
2019_11_04,4697,empty file
2019_11_04,6907,empty file
2019_11_04,6909,empty file
2019_11_04,4201,empty file
2019_11_04,4141,no departures
2019_11_04,4179,no departures
2019_11_04,4177,no departures
2019_11_04,4183,no departures
2019_11_04,4123,no departures
2019_11_04,5450,no departures
2019_11_04,4115,no departures
2019_11_04,5434,no departures
2019_11_04,4149,no departures
2019_11_04,4171,no departures
2019_11_04,4147,no departures
2019_11_04,4113,no departures
2019_11_04,5458,no departures
2019_11_04,4125,no departures
2019_11_04,4107,no departures
2019_11_04,4131,no departures
2019_11_04,A20,no departures
2019_11_04,4109,no departures
2019_11_04,0509,empty file
2019_11_04,4165,no departures
2019_11_04,4153,no departures
2019_11_04,4705,empty file
2019_11_04,4137,no departures
2019_11_04,4139,no departures
2019_11_04,4101,no departures
2019_11_04,3714,no departures
2019_11_04,A2401,empty file
2019_11_04,4155,no departures
2019_11_04,5426,no departures
2019_11_04,4163,no departures
2019_11_04,5757,no departures
2019_11_04,4279,empty file
2019_11_04,4202,empty file
2019_11_04,7276,empty file
2019_11_04,7876,empty file
2019_11_04,0439,no departures
2019_11_04,7885,empty file
2019_11_04,4785,empty file
2019_11_04,4127,no departures
2019_11_04,5454,no departures
2019_11_04,4111,no departures
2019_11_04,4145,no departures
2019_11_04,4173,no departures
2019_11_04,5452,no departures
2019_11_04,0544,empty file
2019_11_04,5455,no departures
2019_11_04,4117,no departures
2019_11_04,4121,no departures
2019_11_04,4119,no departures
2019_11_04,4181,no departures
2019_11_04,4175,no departures
2019_11_04,3961,no departures
2019_11_04,4143,no departures
2019_11_04,4159,no departures
2019_11_04,4398,empty file
2019_11_04,4161,no departures
2019_11_04,4157,no departures
2019_11_04,4103,no departures
2019_11_04,4135,no departures
2019_11_04,4151,no departures
2019_11_04,4169,no departures
2019_11_04,4167,no departures
2019_11_04,4133,no departures
2019_11_04,4105,no departures
2019_11_04,0275,empty file
2019_11_04,6944,empty file
2019_11_04,1331,no departures
2019_11_04,0645,no departures
2019_11_04,5132,no departures
2019_11_05,4125,no departures
2019_11_05,4113,no departures
2019_11_05,4147,no departures
2019_11_05,4171,no departures
2019_11_05,4149,no departures
2019_11_05,A2401,empty file
2019_11_05,5434,no departures
2019_11_05,4115,no departures
2019_11_05,5450,no departures
2019_11_05,4123,no departures
2019_11_05,4141,no departures
2019_11_05,A92,
2019_11_05,0061,no departures
2019_11_05,1147,no departures
2019_11_05,5170,no departures
2019_11_05,A2104,empty file
2019_11_05,5152,no departures
2019_11_05,4163,no departures
2019_11_05,5421,no departures
2019_11_05,5426,no departures
2019_11_05,4155,no departures
2019_11_05,4139,no departures
2019_11_05,4137,no departures
2019_11_05,4153,no departures
2019_11_05,A2104x,empty file
2019_11_05,4165,no departures
2019_11_05,4109,no departures
2019_11_05,4131,no departures
2019_11_05,4107,no departures
2019_11_05,A89x,empty file
2019_11_05,4143,no departures
2019_11_05,4175,no departures
2019_11_05,4119,no departures
2019_11_05,4121,no departures
2019_11_05,4117,no departures
2019_11_05,4173,no departures
2019_11_05,4145,no departures
2019_11_05,4111,no departures
2019_11_05,5454,no departures
2019_11_05,4127,no departures
2019_11_05,4105,no departures
2019_11_05,4133,no departures
2019_11_05,4167,no departures
2019_11_05,4169,no departures
2019_11_05,4151,no departures
2019_11_05,4135,no departures
2019_11_05,3716,no departures
2019_11_05,4157,no departures
2019_11_05,4161,no departures
2019_11_05,A.2104,empty file
2019_11_05,4398,empty file
2019_11_05,4159,no departures
2019_11_06,4135,no departures
2019_11_06,4103,no departures
2019_11_06,4157,no departures
2019_11_06,4161,no departures
2019_11_06,4398,empty file
2019_11_06,4159,no departures
2019_11_06,4105,no departures
2019_11_06,A639,empty file
2019_11_06,4133,no departures
2019_11_06,4167,no departures
2019_11_06,4169,no departures
2019_11_06,4151,no departures
2019_11_06,3297,empty file
2019_11_06,A94,missing state
2019_11_06,0851,no departures
2019_11_06,A2401,empty file
2019_11_06,4173,no departures
2019_11_06,4145,no departures
2019_11_06,4111,no departures
2019_11_06,4127,no departures
2019_11_06,4143,no departures
2019_11_06,4175,no departures
2019_11_06,4181,no departures
2019_11_06,4119,no departures
2019_11_06,4121,no departures
2019_11_06,4117,no departures
2019_11_06,3712,no departures
2019_11_06,4153,no departures
2019_11_06,4165,no departures
2019_11_06,4109,no departures
2019_11_06,4131,no departures
2019_11_06,4107,no departures
2019_11_06,4163,no departures
2019_11_06,4155,no departures
2019_11_06,4101,no departures
2019_11_06,4139,no departures
2019_11_06,4137,no departures
2019_11_06,3293,empty file
2019_11_06,5757,empty file
2019_11_06,0435,no departures
2019_11_06,4115,no departures
2019_11_06,4123,no departures
2019_11_06,4183,no departures
2019_11_06,4177,no departures
2019_11_06,4179,no departures
2019_11_06,4141,no departures
2019_11_06,4125,no departures
2019_11_06,4113,no departures
2019_11_06,4147,no departures
2019_11_06,4171,no departures
2019_11_06,4149,no departures
2019_11_07,A2401,empty file
2019_11_07,3297,empty file
2019_11_07,4151,no departures
2019_11_07,4169,no departures
2019_11_07,4167,no departures
2019_11_07,4133,no departures
2019_11_07,A639,empty file
2019_11_07,4105,no departures
2019_11_07,4159,no departures
2019_11_07,4398,empty file
2019_11_07,4161,no departures
2019_11_07,4157,no departures
2019_11_07,4135,no departures
2019_11_07,5452,no departures
2019_11_07,4117,no departures
2019_11_07,4121,no departures
2019_11_07,4119,no departures
2019_11_07,4175,no departures
2019_11_07,4143,no departures
2019_11_07,4127,no departures
2019_11_07,5454,no departures
2019_11_07,4111,no departures
2019_11_07,4145,no departures
2019_11_07,4173,no departures
2019_11_07,1127,no departures
2019_11_07,1107,no departures
2019_11_07,3293,empty file
2019_11_07,4137,no departures
2019_11_07,4139,no departures
2019_11_07,4155,no departures
2019_11_07,4163,no departures
2019_11_07,4107,no departures
2019_11_07,4131,no departures
2019_11_07,4109,no departures
2019_11_07,4165,no departures
2019_11_07,4153,no departures
2019_11_07,5434,no departures
2019_11_07,4149,no departures
2019_11_07,4171,no departures
2019_11_07,4147,no departures
2019_11_07,4113,no departures
2019_11_07,4125,no departures
2019_11_07,4141,no departures
2019_11_07,5432,no departures
2019_11_07,4123,no departures
2019_11_07,5450,no departures
2019_11_07,4115,no departures
2019_11_08,1147,no departures
2019_11_08,4149,no departures
2019_11_08,4171,no departures
2019_11_08,4147,no departures
2019_11_08,4113,no departures
2019_11_08,4125,no departures
2019_11_08,4141,no departures
2019_11_08,4179,no departures
2019_11_08,4177,no departures
2019_11_08,4183,no departures
2019_11_08,4123,no departures
2019_11_08,5450,no departures
2019_11_08,4115,no departures
2019_11_08,4137,no departures
2019_11_08,4139,no departures
2019_11_08,4101,no departures
2019_11_08,4155,no departures
2019_11_08,4163,no departures
2019_11_08,5421,no departures
2019_11_08,4107,no departures
2019_11_08,4131,no departures
2019_11_08,4109,no departures
2019_11_08,4165,no departures
2019_11_08,4153,no departures
2019_11_08,3293,empty file
2019_11_08,4117,no departures
2019_11_08,4121,no departures
2019_11_08,A2401,empty file
2019_11_08,4119,no departures
2019_11_08,4181,no departures
2019_11_08,4175,no departures
2019_11_08,4143,no departures
2019_11_08,1604,no departures
2019_11_08,4127,no departures
2019_11_08,5454,no departures
2019_11_08,4111,no departures
2019_11_08,4145,no departures
2019_11_08,4173,no departures
2019_11_08,3710,no departures
2019_11_08,4151,no departures
2019_11_08,4169,no departures
2019_11_08,4167,no departures
2019_11_08,A639,empty file
2019_11_08,4133,no departures
2019_11_08,4105,no departures
2019_11_08,4159,no departures
2019_11_08,4161,no departures
2019_11_08,4157,no departures
2019_11_08,4103,no departures
2019_11_08,4135,no departures
2019_11_08,A177,empty file
2019_11_08,3297,empty file
2019_11_08,1157,no departures
2019_11_09,4231,no departures
2019_11_09,4253,no departures
2019_11_09,4265,no departures
2019_11_09,4201,no departures
2019_11_09,4237,no departures
2019_11_09,4263,no departures
2019_11_09,4255,no departures
2019_11_09,4277,no departures
2019_11_09,4279,no departures
2019_11_09,4241,no departures
2019_11_09,5757,empty file
2019_11_09,0442,empty file
2019_11_09,4223,no departures
2019_11_09,4247,no departures
2019_11_09,4271,no departures
2019_11_09,4249,no departures
2019_11_09,4225,no departures
2019_11_09,4257,no departures
2019_11_09,4261,no departures
2019_11_09,4259,no departures
2019_11_09,4235,no departures
2019_11_09,4267,no departures
2019_11_09,5510,no departures
2019_11_09,4269,no departures
2019_11_09,4233,no departures
2019_11_09,4229,no departures
2019_11_09,4227,no departures
2019_11_09,4273,no departures
2019_11_09,4245,no departures
2019_11_09,4219,no departures
2019_11_09,4221,no departures
2019_11_09,4243,no departures
2019_11_09,4275,no departures
2019_11_09,A639,empty file
2019_11_10,1875,no departures
2019_11_10,7200,empty file
2019_11_10,4227,no departures
2019_11_10,4229,no departures
2019_11_10,7800,empty file
2019_11_10,4245,no departures
2019_11_10,5503,empty file
2019_11_10,1701,empty file
2019_11_10,7801,empty file
2019_11_10,4221,no departures
2019_11_10,4219,no departures
2019_11_10,7201,empty file
2019_11_10,4243,no departures
2019_11_10,4259,no departures
2019_11_10,4261,no departures
2019_11_10,4257,no departures
2019_11_10,4235,no departures
2019_11_10,4269,no departures
2019_11_10,7624,no departures
2019_11_10,4267,no departures
2019_11_10,4233,no departures
2019_11_10,4241,no departures
2019_11_10,5536,no departures
2019_11_10,4223,no departures
2019_11_10,5506,no departures
2019_11_10,4249,no departures
2019_11_10,4247,no departures
2019_11_10,7805,empty file
2019_11_10,4225,no departures
2019_11_10,7205,empty file
2019_11_10,4231,no departures
2019_11_10,4265,no departures
2019_11_10,4253,no departures
2019_11_10,0069,empty file
2019_11_10,4237,no departures
2019_11_10,4255,no departures
2019_11_10,4263,no departures
2019_11_10,7620,no departures
2019_11_10,5403,no departures
2019_11_11,6944,empty file
2019_11_11,4167,no departures
2019_11_11,4169,no departures
2019_11_11,4151,no departures
2019_11_11,4105,no departures
2019_11_11,4133,no departures
2019_11_11,4157,no departures
2019_11_11,4398,empty file
2019_11_11,4161,no departures
2019_11_11,4159,no departures
2019_11_11,4135,no departures
2019_11_11,4103,no departures
2019_11_11,4119,no departures
2019_11_11,4121,no departures
2019_11_11,4117,no departures
2019_11_11,0544,empty file
2019_11_11,4143,no departures
2019_11_11,4175,no departures
2019_11_11,4181,no departures
2019_11_11,4111,no departures
2019_11_11,4127,no departures
2019_11_11,4785,empty file
2019_11_11,4173,no departures
2019_11_11,4145,no departures
2019_11_11,4202,empty file
2019_11_11,7885,empty file
2019_11_11,7876,empty file
2019_11_11,7276,empty file
2019_11_11,1153,no departures
2019_11_11,4279,empty file
2019_11_11,4101,no departures
2019_11_11,4139,no departures
2019_11_11,4137,no departures
2019_11_11,4163,no departures
2019_11_11,A2401,empty file
2019_11_11,4155,no departures
2019_11_11,4109,no departures
2019_11_11,4131,no departures
2019_11_11,4107,no departures
2019_11_11,4153,no departures
2019_11_11,4705,empty file
2019_11_11,4165,no departures
2019_11_11,0509,empty file
2019_11_11,4147,no departures
2019_11_11,4171,no departures
2019_11_11,1636,no departures
2019_11_11,4149,no departures
2019_11_11,4125,no departures
2019_11_11,4113,no departures
2019_11_11,4183,no departures
2019_11_11,4177,no departures
2019_11_11,4179,no departures
2019_11_11,4141,no departures
2019_11_11,1003,no departures
2019_11_11,4115,no departures
2019_11_11,4123,no departures
2019_11_11,1147,no departures
2019_11_11,4201,empty file
2019_11_11,6909,empty file
2019_11_11,6907,empty file
2019_11_11,7887,empty file
2019_11_11,7880,empty file
2019_11_11,4697,empty file
2019_11_11,1786,empty file
2019_11_12,4141,no departures
2019_11_12,4115,no departures
2019_11_12,4123,no departures
2019_11_12,4147,no departures
2019_11_12,4171,no departures
2019_11_12,4149,no departures
2019_11_12,4125,no departures
2019_11_12,4113,no departures
2019_11_12,4109,no departures
2019_11_12,4131,no departures
2019_11_12,4107,no departures
2019_11_12,4153,no departures
2019_11_12,4165,no departures
2019_11_12,4139,no departures
2019_11_12,4137,no departures
2019_11_12,3722,no departures
2019_11_12,4163,no departures
2019_11_12,4155,no departures
2019_11_12,0409,no departures
2019_11_12,4111,no departures
2019_11_12,4127,no departures
2019_11_12,4173,no departures
2019_11_12,4145,no departures
2019_11_12,4119,no departures
2019_11_12,4121,no departures
2019_11_12,4117,no departures
2019_11_12,4143,no departures
2019_11_12,4175,no departures
2019_11_12,4157,no departures
2019_11_12,4398,empty file
2019_11_12,4161,no departures
2019_11_12,4159,no departures
2019_11_12,4135,no departures
2019_11_12,4167,no departures
2019_11_12,4169,no departures
2019_11_12,4151,no departures
2019_11_12,4105,no departures
2019_11_12,4133,no departures
2019_11_12,A2401,empty file
2019_11_13,4113,no departures
2019_11_13,4125,no departures
2019_11_13,4149,no departures
2019_11_13,4171,no departures
2019_11_13,4147,no departures
2019_11_13,4123,no departures
2019_11_13,4115,no departures
2019_11_13,4141,no departures
2019_11_13,4179,no departures
2019_11_13,1637,no departures
2019_11_13,4177,no departures
2019_11_13,4183,no departures
2019_11_13,3293,empty file
2019_11_13,4155,no departures
2019_11_13,3714,no departures
2019_11_13,4163,no departures
2019_11_13,4137,no departures
2019_11_13,4139,no departures
2019_11_13,4101,no departures
2019_11_13,4165,no departures
2019_11_13,4153,no departures
2019_11_13,4107,no departures
2019_11_13,4131,no departures
2019_11_13,4109,no departures
2019_11_13,4181,no departures
2019_11_13,4175,no departures
2019_11_13,4143,no departures
2019_11_13,4117,no departures
2019_11_13,4121,no departures
2019_11_13,4119,no departures
2019_11_13,4145,no departures
2019_11_13,4173,no departures
2019_11_13,4127,no departures
2019_11_13,4111,no departures
2019_11_13,A2401,empty file
2019_11_13,1111,no departures
2019_11_13,A178,no departures
2019_11_13,3297,empty file
2019_11_13,A639,empty file
2019_11_13,4133,no departures
2019_11_13,5447,no departures
2019_11_13,4105,no departures
2019_11_13,4151,no departures
2019_11_13,4169,no departures
2019_11_13,4167,no departures
2019_11_13,4103,no departures
2019_11_13,4135,no departures
2019_11_13,A.193,no departures
2019_11_13,4159,no departures
2019_11_13,4161,no departures
2019_11_13,4398,empty file
2019_11_13,4157,no departures
2019_11_14,4139,no departures
2019_11_14,4137,no departures
2019_11_14,4163,no departures
2019_11_14,4155,no departures
2019_11_14,4109,no departures
2019_11_14,4131,no departures
2019_11_14,4107,no departures
2019_11_14,4153,no departures
2019_11_14,4165,no departures
2019_11_14,3293,empty file
2019_11_14,0607,no departures
2019_11_14,5742,no departures
2019_11_14,4147,no departures
2019_11_14,4171,no departures
2019_11_14,4149,no departures
2019_11_14,4125,no departures
2019_11_14,4113,no departures
2019_11_14,4141,no departures
2019_11_14,4115,no departures
2019_11_14,4123,no departures
2019_11_14,4167,no departures
2019_11_14,4169,no departures
2019_11_14,4151,no departures
2019_11_14,4105,no departures
2019_11_14,4133,no departures
2019_11_14,A639,empty file
2019_11_14,4157,no departures
2019_11_14,4398,empty file
2019_11_14,4161,no departures
2019_11_14,3720,no departures
2019_11_14,4159,no departures
2019_11_14,4135,no departures
2019_11_14,3297,empty file
2019_11_14,A2401,empty file
2019_11_14,4119,no departures
2019_11_14,A193.,no departures
2019_11_14,4121,no departures
2019_11_14,4117,no departures
2019_11_14,4143,no departures
2019_11_14,4175,no departures
2019_11_14,4111,no departures
2019_11_14,4127,no departures
2019_11_14,4173,no departures
2019_11_14,4145,no departures
2019_11_15,3293,empty file
2019_11_15,0045,no departures
2019_11_15,A92,no departures
2019_11_15,4165,no departures
2019_11_15,4153,no departures
2019_11_15,4107,no departures
2019_11_15,4131,no departures
2019_11_15,4109,no departures
2019_11_15,4155,no departures
2019_11_15,4163,no departures
2019_11_15,4137,no departures
2019_11_15,4139,no departures
2019_11_15,4101,no departures
2019_11_15,4123,no departures
2019_11_15,1003,no departures
2019_11_15,4115,no departures
2019_11_15,4141,no departures
2019_11_15,4179,no departures
2019_11_15,4177,no departures
2019_11_15,4183,no departures
2019_11_15,4113,no departures
2019_11_15,4125,no departures
2019_11_15,4149,no departures
2019_11_15,4171,no departures
2019_11_15,4147,no departures
2019_11_15,1147,no departures
2019_11_15,3297,empty file
2019_11_15,A2401,empty file
2019_11_15,4103,no departures
2019_11_15,4135,no departures
2019_11_15,4159,no departures
2019_11_15,4161,no departures
2019_11_15,4157,no departures
2019_11_15,A639,empty file
2019_11_15,4133,no departures
2019_11_15,5440,no departures
2019_11_15,4105,no departures
2019_11_15,4151,no departures
2019_11_15,4169,no departures
2019_11_15,4167,no departures
2019_11_15,4145,no departures
2019_11_15,4173,no departures
2019_11_15,4127,no departures
2019_11_15,4111,no departures
2019_11_15,4181,no departures
2019_11_15,4175,no departures
2019_11_15,4143,no departures
2019_11_15,4117,no departures
2019_11_15,4121,no departures
2019_11_15,4119,no departures
2019_11_16,4269,no departures
2019_11_16,A92,empty file
2019_11_16,4267,no departures
2019_11_16,4233,no departures
2019_11_16,4259,no departures
2019_11_16,4261,no departures
2019_11_16,4257,no departures
2019_11_16,4235,no departures
2019_11_16,A639,empty file
2019_11_16,4221,no departures
2019_11_16,4219,no departures
2019_11_16,4275,no departures
2019_11_16,4243,no departures
2019_11_16,4227,no departures
2019_11_16,4229,no departures
2019_11_16,4245,no departures
2019_11_16,4273,no departures
2019_11_16,4237,no departures
2019_11_16,4201,no departures
2019_11_16,4255,no departures
2019_11_16,4263,no departures
2019_11_16,4231,no departures
2019_11_16,4265,no departures
2019_11_16,4253,no departures
2019_11_16,1719,no departures
2019_11_16,4249,no departures
2019_11_16,4271,no departures
2019_11_16,4247,no departures
2019_11_16,2119,no departures
2019_11_16,4225,no departures
2019_11_16,4241,no departures
2019_11_16,4279,no departures
2019_11_16,4277,no departures
2019_11_16,4223,no departures
2019_11_17,4235,no departures
2019_11_17,4257,no departures
2019_11_17,4261,no departures
2019_11_17,4259,no departures
2019_11_17,4233,no departures
2019_11_17,4267,no departures
2019_11_17,4269,no departures
2019_11_17,5503,empty file
2019_11_17,1701,empty file
2019_11_17,4245,no departures
2019_11_17,4229,no departures
2019_11_17,7800,empty file
2019_11_17,7200,empty file
2019_11_17,4227,no departures
2019_11_17,4243,no departures
2019_11_17,7201,empty file
2019_11_17,4219,no departures
2019_11_17,4221,no departures
2019_11_17,7801,empty file
2019_11_17,1875,no departures
2019_11_17,5403,no departures
2019_11_17,5524,no departures
2019_11_17,0069,empty file
2019_11_17,4253,no departures
2019_11_17,4265,no departures
2019_11_17,4231,no departures
2019_11_17,2104,no departures
2019_11_17,4263,no departures
2019_11_17,4255,no departures
2019_11_17,4237,no departures
2019_11_17,4223,no departures
2019_11_17,4241,no departures
2019_11_17,7205,empty file
2019_11_17,4225,no departures
2019_11_17,7805,empty file
2019_11_17,4247,no departures
2019_11_17,4249,no departures
2019_11_18,4109,no departures
2019_11_18,4131,no departures
2019_11_18,4107,no departures
2019_11_18,4705,empty file
2019_11_18,4153,no departures
2019_11_18,4165,no departures
2019_11_18,0509,empty file
2019_11_18,4101,no departures
2019_11_18,4139,no departures
2019_11_18,4137,no departures
2019_11_18,4163,no departures
2019_11_18,4155,no departures
2019_11_18,0481,no departures
2019_11_18,A2401,empty file
2019_11_18,7887,empty file
2019_11_18,7880,empty file
2019_11_18,4697,empty file
2019_11_18,1786,empty file
2019_11_18,4201,empty file
2019_11_18,6909,empty file
2019_11_18,6907,empty file
2019_11_18,4177,no departures
2019_11_18,4183,no departures
2019_11_18,4179,no departures
2019_11_18,5404,no departures
2019_11_18,4141,no departures
2019_11_18,4115,no departures
2019_11_18,4123,no departures
2019_11_18,4147,no departures
2019_11_18,4171,no departures
2019_11_18,4149,no departures
2019_11_18,3708,no departures
2019_11_18,4125,no departures
2019_11_18,4113,no departures
2019_11_18,4157,no departures
2019_11_18,3720,no departures
2019_11_18,4161,no departures
2019_11_18,4398,empty file
2019_11_18,4159,no departures
2019_11_18,4135,no departures
2019_11_18,4103,no departures
2019_11_18,4167,no departures
2019_11_18,4169,no departures
2019_11_18,4151,no departures
2019_11_18,4105,no departures
2019_11_18,4133,no departures
2019_11_18,6944,empty file
2019_11_18,0275,no departures
2019_11_18,4202,empty file
2019_11_18,6332,no departures
2019_11_18,7885,empty file
2019_11_18,7876,empty file
2019_11_18,7276,empty file
2019_11_18,4111,no departures
2019_11_18,4127,no departures
2019_11_18,4173,no departures
2019_11_18,3704,no departures
2019_11_18,4145,no departures
2019_11_18,4119,no departures
2019_11_18,4121,no departures
2019_11_18,4117,no departures
2019_11_18,0544,empty file
2019_11_18,0341,no departures
2019_11_18,4143,no departures
2019_11_18,4181,no departures
2019_11_18,4175,no departures
2019_11_19,4155,no departures
2019_11_19,4163,no departures
2019_11_19,4137,no departures
2019_11_19,4139,no departures
2019_11_19,4165,no departures
2019_11_19,4153,no departures
2019_11_19,4107,no departures
2019_11_19,4131,no departures
2019_11_19,4109,no departures
2019_11_19,4113,no departures
2019_11_19,4125,no departures
2019_11_19,4149,no departures
2019_11_19,4171,no departures
2019_11_19,3706,no departures
2019_11_19,4147,no departures
2019_11_19,4123,no departures
2019_11_19,4115,no departures
2019_11_19,4141,no departures
2019_11_19,A2401,empty file
2019_11_19,4133,no departures
2019_11_19,4105,no departures
2019_11_19,4151,no departures
2019_11_19,4169,no departures
2019_11_19,4167,no departures
2019_11_19,4135,no departures
2019_11_19,4159,no departures
2019_11_19,4398,empty file
2019_11_19,4161,no departures
2019_11_19,4157,no departures
2019_11_19,4175,no departures
2019_11_19,4143,no departures
2019_11_19,4117,no departures
2019_11_19,4121,no departures
2019_11_19,4119,no departures
2019_11_19,4145,no departures
2019_11_19,4173,no departures
2019_11_19,4127,no departures
2019_11_19,4111,no departures
2019_11_19,A92,no departures
2019_11_20,4127,no departures
2019_11_20,4111,no departures
2019_11_20,4145,no departures
2019_11_20,4173,no departures
2019_11_20,4117,no departures
2019_11_20,4119,no departures
2019_11_20,4121,no departures
2019_11_20,4181,no departures
2019_11_20,4175,no departures
2019_11_20,4143,no departures
2019_11_20,4398,empty file
2019_11_20,4161,no departures
2019_11_20,4159,no departures
2019_11_20,4157,no departures
2019_11_20,4103,no departures
2019_11_20,4135,no departures
2019_11_20,4169,no departures
2019_11_20,4151,no departures
2019_11_20,A2401,empty file
2019_11_20,4167,no departures
2019_11_20,4133,no departures
2019_11_20,A98,no departures
2019_11_20,A639,empty file
2019_11_20,4105,no departures
2019_11_20,3297,empty file
2019_11_20,4179,no departures
2019_11_20,4141,no departures
2019_11_20,4177,no departures
2019_11_20,4183,no departures
2019_11_20,4123,no departures
2019_11_20,4115,no departures
2019_11_20,4171,no departures
2019_11_20,4149,no departures
2019_11_20,A20,
2019_11_20,4147,no departures
2019_11_20,3706,no departures
2019_11_20,4113,no departures
2019_11_20,4125,no departures
2019_11_20,4107,no departures
2019_11_20,4109,no departures
2019_11_20,4131,no departures
2019_11_20,4165,no departures
2019_11_20,4153,no departures
2019_11_20,1277,no departures
2019_11_20,4137,no departures
2019_11_20,4101,no departures
2019_11_20,4139,no departures
2019_11_20,A92,no departures
2019_11_20,4155,no departures
2019_11_20,4163,no departures
2019_11_20,3293,empty file
2019_11_20,A187,
2019_11_21,3702,no departures
2019_11_21,4143,no departures
2019_11_21,A2401,empty file
2019_11_21,4175,no departures
2019_11_21,4121,no departures
2019_11_21,4119,no departures
2019_11_21,4117,no departures
2019_11_21,5409,no departures
2019_11_21,4173,no departures
2019_11_21,4145,no departures
2019_11_21,4111,no departures
2019_11_21,4127,no departures
2019_11_21,3815,no departures
2019_11_21,3297,empty file
2019_11_21,4105,no departures
2019_11_21,A639,empty file
2019_11_21,4133,no departures
2019_11_21,4151,no departures
2019_11_21,4169,no departures
2019_11_21,4135,no departures
2019_11_21,4157,no departures
2019_11_21,4159,no departures
2019_11_21,4161,no departures
2019_11_21,4398,empty file
2019_11_21,4125,no departures
2019_11_21,4113,no departures
2019_11_21,4147,no departures
2019_11_21,4149,no departures
2019_11_21,4171,no departures
2019_11_21,4115,no departures
2019_11_21,4123,no departures
2019_11_21,4141,no departures
2019_11_21,3293,empty file
2019_11_21,4163,no departures
2019_11_21,4155,no departures
2019_11_21,4139,no departures
2019_11_21,4137,no departures
2019_11_21,4153,no departures
2019_11_21,4131,no departures
2019_11_21,4109,no departures
2019_11_21,4107,no departures
2019_11_22,4153,no departures
2019_11_22,4392,empty file
2019_11_22,4165,no departures
2019_11_22,4131,no departures
2019_11_22,4109,no departures
2019_11_22,4107,no departures
2019_11_22,4163,no departures
2019_11_22,4155,no departures
2019_11_22,4139,no departures
2019_11_22,4101,no departures
2019_11_22,1225,no departures
2019_11_22,4137,no departures
2019_11_22,3293,empty file
2019_11_22,0442,empty file
2019_11_22,5154,missing state
2019_11_22,4115,no departures
2019_11_22,4123,no departures
2019_11_22,4183,no departures
2019_11_22,4177,no departures
2019_11_22,4141,no departures
2019_11_22,4179,no departures
2019_11_22,4125,no departures
2019_11_22,4113,no departures
2019_11_22,4147,no departures
2019_11_22,4149,no departures
2019_11_22,3708,no departures
2019_11_22,1636,no departures
2019_11_22,4171,no departures
2019_11_22,4135,no departures
2019_11_22,4103,no departures
2019_11_22,4157,no departures
2019_11_22,4159,no departures
2019_11_22,4161,no departures
2019_11_22,4105,no departures
2019_11_22,A639,empty file
2019_11_22,4133,no departures
2019_11_22,4167,no departures
2019_11_22,4151,no departures
2019_11_22,4169,no departures
2019_11_22,4643,empty file
2019_11_22,3297,empty file
2019_11_22,A20,no departures
2019_11_22,0440,empty file
2019_11_22,5150,no departures
2019_11_22,5749,no departures
2019_11_22,4173,no departures
2019_11_22,4145,no departures
2019_11_22,4111,no departures
2019_11_22,4127,no departures
2019_11_22,4143,no departures
2019_11_22,4175,no departures
2019_11_22,4181,no departures
2019_11_22,4121,no departures
2019_11_22,4119,no departures
2019_11_22,1234,empty file
2019_11_22,4117,no departures
2019_11_23,4225,no departures
2019_11_23,4271,no departures
2019_11_23,4249,no departures
2019_11_23,4247,no departures
2019_11_23,0442,empty file
2019_11_23,4223,no departures
2019_11_23,4279,no departures
2019_11_23,4241,no departures
2019_11_23,4277,no departures
2019_11_23,4255,no departures
2019_11_23,4263,no departures
2019_11_23,5514,no departures
2019_11_23,4237,no departures
2019_11_23,4201,no departures
2019_11_23,4265,no departures
2019_11_23,4253,no departures
2019_11_23,4231,no departures
2019_11_23,4275,no departures
2019_11_23,4243,no departures
2019_11_23,0440,empty file
2019_11_23,4219,no departures
2019_11_23,4221,no departures
2019_11_23,4245,no departures
2019_11_23,4273,no departures
2019_11_23,4227,no departures
2019_11_23,4229,no departures
2019_11_23,A639,empty file
2019_11_23,A50,no departures
2019_11_23,A92,no departures
2019_11_23,4233,no departures
2019_11_23,4269,no departures
2019_11_23,4267,no departures
2019_11_23,4235,no departures
2019_11_23,4261,no departures
2019_11_23,5516,no departures
2019_11_23,4259,no departures
2019_11_23,4257,no departures
2019_11_24,4237,no departures
2019_11_24,4263,no departures
2019_11_24,4255,no departures
2019_11_24,4231,no departures
2019_11_24,2104,no departures
2019_11_24,4253,no departures
2019_11_24,0069,empty file
2019_11_24,4265,no departures
2019_11_24,5403,no departures
2019_11_24,4247,no departures
2019_11_24,5539,no departures
2019_11_24,4249,no departures
2019_11_24,4225,no departures
2019_11_24,7205,empty file
2019_11_24,7805,empty file
2019_11_24,4241,no departures
2019_11_24,4223,no departures
2019_11_24,4267,no departures
2019_11_24,4269,no departures
2019_11_24,4233,no departures
2019_11_24,4257,no departures
2019_11_24,4259,no departures
2019_11_24,4261,no departures
2019_11_24,4235,no departures
2019_11_24,1915,no departures
2019_11_24,2100,no departures
2019_11_24,1875,no departures
2019_11_24,4221,no departures
