date,train_id,reason
2018_12_26,6231,missing state
2018_12_26,1226,empty file
2018_12_26,6655,missing state
2018_12_26,5440,empty file
2018_12_26,1645,missing state
2018_12_26,1221,missing state
2018_12_27,1125,missing state
2018_12_27,1122,empty file
2018_12_27,6307,missing state
2018_12_27,1319,missing state
2018_12_27,3227,missing state
2018_12_27,1113,missing state
2018_12_27,1178,empty file
2018_12_27,0066,empty file
2018_12_27,0402,empty file
2018_12_27,8234,empty file
2018_12_27,0059,empty file
2018_12_27,5710,empty file
2018_12_27,0050,empty file
2018_12_27,3289,missing state
2018_12_27,0854,empty file
2018_12_27,0068,empty file
2018_12_27,3221,missing state
2018_12_27,0808,empty file
2018_12_27,0208,empty file
2018_12_27,3217,missing state
2018_12_27,1124,empty file
2018_12_27,5742,empty file
2018_12_27,3243,missing state
2018_12_27,1170,empty file
2018_12_27,0056,empty file
2018_12_27,0432,missing state
2018_12_27,3288,empty file
2018_12_27,3244,empty file
2018_12_27,0852,empty file
2018_12_27,0067,missing state
2018_12_27,3272,missing state
2018_12_27,5718,empty file
2018_12_27,0058,empty file
2018_12_27,3275,missing state
2018_12_27,0404,empty file
2018_12_27,3281,missing state
2018_12_27,6675,missing state
2018_12_27,1206,empty file
2018_12_27,5458,empty file
2018_12_27,6216,empty file
2018_12_27,6672,empty file
2018_12_27,1208,empty file
2018_12_27,4321,empty file
2018_12_27,1653,missing state
2018_12_27,6644,empty file
2018_12_27,5456,empty file
2018_12_27,6227,missing state
2018_12_27,1002,empty file
2018_12_27,6643,missing state
2018_12_27,4372,empty file
2018_12_27,6617,missing state
2018_12_27,6628,empty file
2018_12_27,6610,missing state
2018_12_27,1607,missing state
2018_12_27,4375,empty file
2018_12_27,6274,empty file
2018_12_27,6280,empty file
2018_12_27,6242,empty file
2018_12_27,1631,missing state
2018_12_27,4343,empty file
2018_12_27,6619,missing state
2018_12_27,5434,empty file
2018_12_27,4344,empty file
2018_12_27,6621,missing state
2018_12_27,6245,missing state
2018_12_27,1252,empty file
2018_12_27,3505,missing state
2018_12_27,6219,missing state
2018_12_27,6226,empty file
2018_12_27,3595,missing state
2018_12_27,5450,no departures
2018_12_27,6674,empty file
2018_12_27,6210,empty file
2018_12_27,1207,missing state
2018_12_27,6620,empty file
2018_12_27,1637,missing state
2018_12_27,1608,missing state
2018_12_27,5432,empty file
2018_12_27,1254,empty file
2018_12_27,3503,missing state
2018_12_27,1630,missing state
2018_12_27,6627,missing state
2018_12_27,5404,empty file
2018_12_27,3363,missing state
2018_12_27,6611,missing state
2018_12_27,6616,empty file
2018_12_27,1278,empty file
2018_12_27,6406,empty file
2018_12_27,4351,empty file
2018_12_27,1623,missing state
2018_12_27,5426,empty file
2018_12_27,1624,missing state
2018_12_27,6295,missing state
2018_12_27,4360,no departures
2018_12_27,1612,missing state
2018_12_27,4367,empty file
2018_12_27,6602,empty file
2018_12_27,1225,missing state
2018_12_27,6656,empty file
2018_12_27,1641,missing state
2018_12_27,5444,empty file
2018_12_27,1214,empty file
2018_12_27,6658,empty file
2018_12_27,1213,missing state
2018_12_27,6258,empty file
2018_12_27,4392,empty file
2018_12_27,6293,missing state
2018_12_27,5416,empty file
2018_12_27,1614,missing state
2018_12_27,4366,empty file
2018_12_27,1613,missing state
2018_12_27,6604,empty file
2018_12_27,2406,empty file
2018_12_27,1625,missing state
2018_12_27,6632,empty file
2018_12_27,5420,empty file
2018_12_27,1622,missing state
2018_12_27,3511,missing state
2018_12_27,1074,empty file
2018_12_27,6251,missing state
2018_12_27,1212,empty file
2018_12_27,1215,missing state
2018_12_27,6202,empty file
2018_12_27,6666,empty file
2018_12_27,6650,empty file
2018_12_27,4335,empty file
2018_12_27,1647,missing state
2018_12_27,1223,missing state
2018_12_27,6234,empty file
2018_12_27,6233,missing state
2018_12_27,4332,empty file
2018_12_27,6668,empty file
2018_12_27,1164,empty file
2018_12_27,0042,empty file
2018_12_27,0426,empty file
2018_12_27,0428,empty file
2018_12_27,0884,empty file
2018_12_27,3266,missing state
2018_12_27,0877,missing state
2018_12_27,1152,empty file
2018_12_27,3235,missing state
2018_12_27,0682,empty file
2018_12_27,0212,empty file
2018_12_27,0443,missing state
2018_12_27,3232,empty file
2018_12_27,1101,missing state
2018_12_27,3204,empty file
2018_12_27,6315,missing state
2018_12_27,1130,empty file
2018_12_27,0882,empty file
2018_12_27,3260,missing state
2018_12_27,A20,no departures
2018_12_27,3267,missing state
2018_12_27,1154,empty file
2018_12_27,3293,empty file
2018_12_27,0416,empty file
2018_12_27,1162,empty file
2018_12_27,3251,missing state
2018_12_27,0420,empty file
2018_12_27,0044,empty file
2018_12_27,0418,empty file
2018_12_27,3269,missing state
2018_12_27,3256,empty file
2018_12_27,1165,missing state
2018_12_27,3202,empty file
2018_12_27,5902,empty file
2018_12_27,3205,missing state
2018_12_27,0480,empty file
2018_12_27,1109,missing state
2018_12_27,1100,empty file
2018_12_27,0442,empty file
2018_12_27,1107,missing state
2018_12_27,3270,empty file
2018_12_27,3284,empty file
2018_12_27,6359,missing state
2018_12_27,3283,missing state
2018_12_27,0250,empty file
2018_12_27,0062,empty file
2018_12_27,3248,empty file
2018_12_27,5714,empty file
2018_12_27,0054,empty file
2018_12_27,0430,empty file
2018_12_27,1172,no departures
2018_12_27,3279,missing state
2018_12_27,0408,empty file
2018_12_27,3212,empty file
2018_12_27,3215,missing state
2018_12_27,0660,empty file
2018_12_27,0204,empty file
2018_12_27,3223,missing state
2018_12_27,1128,empty file
2018_12_27,3224,empty file
2018_12_27,0052,empty file
2018_12_27,1180,empty file
2018_12_27,1174,empty file
2018_12_27,3247,missing state
2018_12_27,3278,empty file
2018_12_27,3240,empty file
2018_12_27,3276,empty file
2018_12_27,0064,empty file
2018_12_27,0858,empty file
2018_12_27,3285,missing state
2018_12_27,3271,missing state
2018_12_27,1129,missing state
2018_12_27,1116,empty file
2018_12_27,1111,missing state
2018_12_27,3222,empty file
2018_12_27,1127,missing state
2018_12_27,5746,empty file
2018_12_27,1120,empty file
2018_12_27,6305,missing state
2018_12_27,1604,missing state
2018_12_27,6613,missing state
2018_12_27,3361,missing state
2018_12_27,6283,missing state
2018_12_27,6248,empty file
2018_12_27,6270,empty file
2018_12_27,6614,no departures
2018_12_27,1258,empty file
2018_12_27,1635,missing state
2018_12_27,6410,empty file
2018_12_27,5408,missing state
2018_12_27,4378,empty file
2018_12_27,6241,missing state
2018_12_27,1632,missing state
2018_12_27,4340,empty file
2018_12_27,6625,missing state
2018_12_27,6215,missing state
2018_12_27,6671,missing state
2018_12_27,6676,no departures
2018_12_27,1205,missing state
2018_12_27,6640,empty file
2018_12_27,1234,empty file
2018_12_27,1006,empty file
2018_12_27,5452,no departures
2018_12_27,6624,empty file
2018_12_27,1633,missing state
2018_12_27,1634,missing state
2018_12_27,6278,empty file
2018_12_27,4379,empty file
2018_12_27,1602,missing state
2018_12_27,4384,empty file
2018_12_27,8318,empty file
2018_12_27,4383,empty file
2018_12_27,6612,empty file
2018_12_27,1605,missing state
2018_12_27,5438,empty file
2018_12_27,3509,missing state
2018_12_27,6679,missing state
2018_12_27,4323,empty file
2018_12_27,6222,empty file
2018_12_27,1000,empty file
2018_12_27,6641,missing state
2018_12_27,4324,empty file
2018_12_27,5454,empty file
2018_12_27,6648,empty file
2018_12_27,6677,missing state
2018_12_27,1204,empty file
2018_12_27,6213,missing state
2018_12_27,6214,empty file
2018_12_27,4315,empty file
2018_12_27,6670,empty file
2018_12_27,1645,missing state
2018_12_27,1221,missing state
2018_12_27,6231,missing state
2018_12_27,1226,empty file
2018_12_27,4330,empty file
2018_12_27,6655,missing state
2018_12_27,5440,empty file
2018_12_27,0300,missing state
2018_12_27,4306,empty file
2018_12_27,1210,empty file
2018_12_27,6238,empty file
2018_12_27,6200,empty file
2018_12_27,6664,empty file
2018_12_27,4355,empty file
2018_12_27,1627,missing state
2018_12_27,4352,empty file
2018_12_27,1620,missing state
2018_12_27,3513,missing state
2018_12_27,6253,missing state
2018_12_27,5422,empty file
2018_12_27,3373,missing state
2018_12_27,1616,missing state
2018_12_27,6291,missing state
2018_12_27,2609,missing state
2018_12_27,1611,missing state
2018_12_27,6606,empty file
2018_12_27,1216,empty file
2018_12_27,3310,empty file
2018_12_27,6662,empty file
2018_12_27,6206,empty file
2018_12_27,5448,empty file
2018_12_27,5441,no departures
2018_12_27,6230,no departures
2018_12_27,3326,empty file
2018_12_27,6654,empty file
2018_12_27,4331,empty file
2018_12_27,1643,missing state
2018_12_27,6237,missing state
2018_12_27,2608,empty file
2018_12_27,6607,missing state
2018_12_27,1610,missing state
2018_12_27,1274,empty file
2018_12_27,1280,empty file
2018_12_27,6297,missing state
2018_12_27,5412,missing state
2018_12_27,1628,missing state
2018_12_27,6264,empty file
2018_12_27,4398,empty file
2018_12_27,2606,empty file
2018_12_27,1621,missing state
2018_12_27,6636,empty file
2018_12_27,6252,empty file
2018_12_27,3515,missing state
2018_12_27,1070,empty file
2018_12_27,6631,empty file
2018_12_27,1626,missing state
2018_12_27,0440,empty file
2018_12_27,3231,missing state
2018_12_27,1102,empty file
2018_12_27,6318,empty file
2018_12_27,3236,empty file
2018_12_27,3209,missing state
2018_12_27,3200,empty file
2018_12_27,1134,empty file
2018_12_27,0422,empty file
2018_12_27,0046,empty file
2018_12_27,1160,empty file
2018_12_27,1167,missing state
2018_12_27,0048,empty file
2018_12_27,1169,missing state
2018_12_27,5730,empty file
2018_12_27,0626,no departures
2018_12_27,0414,empty file
2018_12_27,1156,empty file
2018_12_27,3239,missing state
2018_12_27,3201,missing state
2018_12_27,6317,missing state
2018_12_27,1132,empty file
2018_12_27,A2108,empty file
2018_12_27,1104,empty file
2018_12_27,3208,missing state
2018_12_27,1309,missing state
2018_12_27,3230,empty file
2018_12_27,1103,missing state
2018_12_27,1331,missing state
2018_12_27,1168,empty file
2018_12_27,0872,empty file
2018_12_27,0412,empty file
2018_12_27,5736,no departures
2018_12_27,1150,empty file
2018_12_27,0424,empty file
2018_12_27,3255,missing state
2018_12_27,1166,empty file
2018_12_27,3252,empty file
2018_12_28,6318,empty file
2018_12_28,3231,missing state
2018_12_28,1102,empty file
2018_12_28,7201,missing state
2018_12_28,0440,empty file
2018_12_28,3209,missing state
2018_12_28,3236,empty file
2018_12_28,1133,missing state
2018_12_28,1134,empty file
2018_12_28,1160,empty file
2018_12_28,0422,empty file
2018_12_28,0046,empty file
2018_12_28,1167,missing state
2018_12_28,1151,no departures
2018_12_28,0048,empty file
2018_12_28,0880,empty file
2018_12_28,1156,empty file
2018_12_28,5730,empty file
2018_12_28,0414,empty file
2018_12_28,0626,no departures
2018_12_28,1169,missing state
2018_12_28,3239,missing state
2018_12_28,1132,empty file
2018_12_28,6317,missing state
2018_12_28,3208,missing state
2018_12_28,1309,missing state
2018_12_28,1104,empty file
2018_12_28,7200,empty file
2018_12_28,3230,empty file
2018_12_28,1331,missing state
2018_12_28,1103,missing state
2018_12_28,1701,missing state
2018_12_28,0872,empty file
2018_12_28,1168,empty file
2018_12_28,1150,empty file
2018_12_28,0412,empty file
2018_12_28,3297,empty file
2018_12_28,5736,no departures
2018_12_28,1166,empty file
2018_12_28,0424,empty file
2018_12_28,3252,empty file
2018_12_28,1645,missing state
2018_12_28,1221,missing state
2018_12_28,5440,empty file
2018_12_28,1226,empty file
2018_12_28,6231,missing state
2018_12_28,6655,missing state
2018_12_28,4330,empty file
2018_12_28,6238,empty file
2018_12_28,4306,empty file
2018_12_28,1210,empty file
2018_12_28,A639,empty file
2018_12_28,6200,empty file
2018_12_28,6664,empty file
2018_12_28,1627,missing state
2018_12_28,4355,empty file
2018_12_28,5422,empty file
2018_12_28,1620,missing state
2018_12_28,4352,empty file
2018_12_28,6253,missing state
2018_12_28,6291,missing state
2018_12_28,1616,missing state
2018_12_28,6601,missing state
2018_12_28,3373,missing state
2018_12_28,6606,empty file
2018_12_28,1611,missing state
2018_12_28,4397,empty file
2018_12_28,2609,missing state
2018_12_28,1216,empty file
2018_12_28,6201,missing state
2018_12_28,5448,empty file
2018_12_28,6662,empty file
2018_12_28,3310,empty file
2018_12_28,6206,empty file
2018_12_28,6230,no departures
2018_12_28,1643,missing state
2018_12_28,4331,empty file
2018_12_28,6654,empty file
2018_12_28,3326,empty file
2018_12_28,5441,no departures
2018_12_28,6237,missing state
2018_12_28,5412,missing state
2018_12_28,6297,missing state
2018_12_28,1280,empty file
2018_12_28,1610,missing state
2018_12_28,6607,missing state
2018_12_28,1274,empty file
2018_12_28,2608,empty file
2018_12_28,3716,no departures
2018_12_28,6264,empty file
2018_12_28,1628,missing state
2018_12_28,6636,empty file
2018_12_28,1621,missing state
2018_12_28,6252,empty file
2018_12_28,2606,empty file
2018_12_28,4398,empty file
2018_12_28,1070,empty file
2018_12_28,3515,missing state
2018_12_28,1626,missing state
2018_12_28,6631,missing state
2018_12_28,6248,empty file
2018_12_28,6283,missing state
2018_12_28,3361,missing state
2018_12_28,6613,missing state
2018_12_28,1604,missing state
2018_12_28,1258,empty file
2018_12_28,6270,empty file
2018_12_28,6614,no departures
2018_12_28,5401,missing state
2018_12_28,4378,empty file
2018_12_28,5408,missing state
2018_12_28,6410,empty file
2018_12_28,1635,missing state
2018_12_28,6241,missing state
2018_12_28,6625,missing state
2018_12_28,4340,empty file
2018_12_28,1632,missing state
2018_12_28,6215,missing state
2018_12_28,6671,missing state
2018_12_28,6676,no departures
2018_12_28,1205,missing state
2018_12_28,6640,empty file
2018_12_28,5452,no departures
2018_12_28,1006,empty file
2018_12_28,1234,empty file
2018_12_28,1633,missing state
2018_12_28,6624,empty file
2018_12_28,6278,empty file
2018_12_28,4379,empty file
2018_12_28,1634,missing state
2018_12_28,4384,empty file
2018_12_28,1602,missing state
2018_12_28,3509,missing state
2018_12_28,5438,empty file
2018_12_28,1605,missing state
2018_12_28,6612,empty file
2018_12_28,8318,empty file
2018_12_28,4383,empty file
2018_12_28,4323,empty file
2018_12_28,6222,empty file
2018_12_28,6679,missing state
2018_12_28,5454,empty file
2018_12_28,1000,empty file
2018_12_28,4324,empty file
2018_12_28,6641,missing state
2018_12_28,6683,missing state
2018_12_28,6677,missing state
2018_12_28,6213,missing state
2018_12_28,1204,empty file
2018_12_28,6648,empty file
2018_12_28,6214,empty file
2018_12_28,6670,empty file
2018_12_28,4315,empty file
2018_12_28,6359,missing state
2018_12_28,3284,empty file
2018_12_28,3270,empty file
2018_12_28,3248,empty file
2018_12_28,3283,missing state
2018_12_28,0062,empty file
2018_12_28,0250,empty file
2018_12_28,1172,no departures
2018_12_28,0054,empty file
2018_12_28,5714,empty file
2018_12_28,0430,empty file
2018_12_28,0408,empty file
2018_12_28,3279,missing state
2018_12_28,3212,empty file
2018_12_28,3215,missing state
2018_12_28,2101,missing state
2018_12_28,3223,missing state
2018_12_28,0660,empty file
2018_12_28,0204,empty file
2018_12_28,3224,empty file
2018_12_28,1128,empty file
2018_12_28,3278,empty file
2018_12_28,1174,empty file
2018_12_28,3247,missing state
2018_12_28,1180,empty file
2018_12_28,0052,empty file
2018_12_28,3240,empty file
2018_12_28,3276,empty file
2018_12_28,3271,missing state
2018_12_28,0858,empty file
2018_12_28,0064,empty file
2018_12_28,3285,missing state
2018_12_28,1116,empty file
2018_12_28,1129,missing state
2018_12_28,1111,missing state
2018_12_28,3222,empty file
2018_12_28,1127,missing state
2018_12_28,6305,missing state
2018_12_28,1120,empty file
2018_12_28,5746,empty file
2018_12_28,0042,empty file
2018_12_28,0426,empty file
2018_12_28,1164,empty file
2018_12_28,3266,missing state
2018_12_28,0884,empty file
2018_12_28,0428,empty file
2018_12_28,1152,empty file
2018_12_28,0877,missing state
2018_12_28,7205,missing state
2018_12_28,0212,empty file
2018_12_28,0682,empty file
2018_12_28,3235,missing state
2018_12_28,3232,empty file
2018_12_28,0443,missing state
2018_12_28,3204,empty file
2018_12_28,1130,empty file
2018_12_28,6315,missing state
2018_12_28,3260,missing state
2018_12_28,0882,empty file
2018_12_28,0416,empty file
2018_12_28,3293,empty file
2018_12_28,3267,missing state
2018_12_28,1154,empty file
2018_12_28,0420,empty file
2018_12_28,0044,empty file
2018_12_28,1162,empty file
2018_12_28,3251,missing state
2018_12_28,3256,empty file
2018_12_28,1165,missing state
2018_12_28,3269,missing state
2018_12_28,0418,empty file
2018_12_28,5902,empty file
2018_12_28,3202,empty file
2018_12_28,1109,missing state
2018_12_28,0480,empty file
2018_12_28,0442,empty file
2018_12_28,1100,empty file
2018_12_28,1107,missing state
2018_12_28,1623,missing state
2018_12_28,4351,empty file
2018_12_28,6406,empty file
2018_12_28,1278,empty file
2018_12_28,1624,missing state
2018_12_28,5426,empty file
2018_12_28,1612,missing state
2018_12_28,4360,no departures
2018_12_28,6295,missing state
2018_12_28,4393,empty file
2018_12_28,6602,empty file
2018_12_28,4367,empty file
2018_12_28,1225,missing state
2018_12_28,1641,missing state
2018_12_28,6656,empty file
2018_12_28,5444,empty file
2018_12_28,6658,empty file
2018_12_28,1214,empty file
2018_12_28,1213,missing state
2018_12_28,4366,empty file
2018_12_28,1614,missing state
2018_12_28,4392,empty file
2018_12_28,5416,empty file
2018_12_28,6293,missing state
2018_12_28,6258,empty file
2018_12_28,2406,empty file
2018_12_28,6604,empty file
2018_12_28,1613,missing state
2018_12_28,6632,empty file
2018_12_28,1625,missing state
2018_12_28,1622,missing state
2018_12_28,6251,missing state
2018_12_28,1074,empty file
2018_12_28,3511,missing state
2018_12_28,5420,empty file
2018_12_28,1212,empty file
2018_12_28,6202,empty file
2018_12_28,1215,missing state
2018_12_28,6666,empty file
2018_12_28,1647,missing state
2018_12_28,4335,empty file
2018_12_28,6650,empty file
2018_12_28,6234,empty file
2018_12_28,1223,missing state
2018_12_28,6668,empty file
2018_12_28,6233,missing state
2018_12_28,4332,empty file
2018_12_28,6675,missing state
2018_12_28,1206,empty file
2018_12_28,6216,empty file
2018_12_28,6672,empty file
2018_12_28,5458,empty file
2018_12_28,6644,empty file
2018_12_28,1653,missing state
2018_12_28,4321,empty file
2018_12_28,1208,empty file
2018_12_28,1002,empty file
2018_12_28,6227,missing state
2018_12_28,6643,missing state
2018_12_28,5456,empty file
2018_12_28,6628,empty file
2018_12_28,6617,missing state
2018_12_28,4372,empty file
2018_12_28,6280,empty file
2018_12_28,4375,empty file
2018_12_28,1607,missing state
2018_12_28,6610,empty file
2018_12_28,6274,empty file
2018_12_28,6619,missing state
2018_12_28,6242,empty file
2018_12_28,4343,empty file
2018_12_28,1631,missing state
2018_12_28,6621,missing state
2018_12_28,4344,empty file
2018_12_28,1636,missing state
2018_12_28,3505,missing state
2018_12_28,1252,empty file
2018_12_28,6245,missing state
2018_12_28,5434,empty file
2018_12_28,6226,empty file
2018_12_28,6219,missing state
2018_12_28,5450,empty file
2018_12_28,3595,missing state
2018_12_28,6674,empty file
2018_12_28,1207,missing state
2018_12_28,6210,empty file
2018_12_28,1608,missing state
2018_12_28,1637,missing state
2018_12_28,6620,empty file
2018_12_28,3503,missing state
2018_12_28,1254,empty file
2018_12_28,6627,missing state
2018_12_28,1630,missing state
2018_12_28,5432,empty file
2018_12_28,6611,missing state
2018_12_28,3363,missing state
2018_12_28,5404,empty file
2018_12_28,6616,empty file
2018_12_28,1125,missing state
2018_12_28,6307,missing state
2018_12_28,1122,empty file
2018_12_28,3227,missing state
2018_12_28,1319,missing state
2018_12_28,1113,missing state
2018_12_28,1178,empty file
2018_12_28,0059,empty file
2018_12_28,8234,empty file
2018_12_28,0066,empty file
2018_12_28,0402,empty file
2018_12_28,0050,empty file
2018_12_28,0262,empty file
2018_12_28,5710,empty file
2018_12_28,3289,missing state
2018_12_28,0068,empty file
2018_12_28,0854,empty file
2018_12_28,0433,missing state
2018_12_28,3221,missing state
2018_12_28,0208,empty file
2018_12_28,5742,empty file
2018_12_28,3217,missing state
2018_12_28,1124,empty file
2018_12_28,3288,empty file
2018_12_28,0056,empty file
2018_12_28,3243,missing state
2018_12_28,1170,empty file
2018_12_28,0852,empty file
2018_12_28,3244,empty file
2018_12_28,0058,empty file
2018_12_28,5718,empty file
2018_12_28,3272,missing state
2018_12_28,0067,missing state
2018_12_28,3281,missing state
2018_12_28,0404,empty file
2018_12_28,3275,missing state
2018_12_29,1874,empty file
2018_12_29,4708,empty file
2018_12_29,4737,empty file
2018_12_29,0534,empty file
2018_12_29,4765,empty file
2018_12_29,A639,empty file
2018_12_29,4753,empty file
2018_12_29,0078,empty file
2018_12_29,1708,empty file
2018_12_29,1730,empty file
2018_12_29,7265,missing state
2018_12_29,5532,empty file
2018_12_29,6944,empty file
2018_12_29,0082,empty file
2018_12_29,1706,empty file
2018_12_29,0076,empty file
2018_12_29,7253,missing state
2018_12_29,6943,missing state
2018_12_29,2124,missing state
2018_12_29,6928,empty file
2018_12_29,6917,missing state
2018_12_29,1752,empty file
2018_12_29,2123,missing state
2018_12_29,6910,empty file
2018_12_29,6919,missing state
2018_12_29,2115,missing state
2018_12_29,6926,empty file
2018_12_29,2112,missing state
2018_12_29,7236,empty file
2018_12_29,6921,missing state
2018_12_29,6942,empty file
2018_12_29,0070,empty file
2018_12_29,6945,missing state
2018_12_29,7252,empty file
2018_12_29,1707,missing state
2018_12_29,7264,empty file
2018_12_29,1731,missing state
2018_12_29,5534,empty file
2018_12_29,7237,missing state
2018_12_29,6920,empty file
2018_12_29,7208,empty file
2018_12_29,2114,missing state
2018_12_29,6918,empty file
2018_12_29,6927,missing state
2018_12_29,2122,missing state
2018_12_29,6929,missing state
2018_12_29,6916,empty file
2018_12_29,6934,empty file
2018_12_29,2107,missing state
2018_12_29,6933,missing state
2018_12_29,7224,empty file
2018_12_29,2100,missing state
2018_12_29,7212,empty file
2018_12_29,7241,missing state
2018_12_29,5516,empty file
2018_12_29,1725,missing state
2018_12_29,5518,empty file
2018_12_29,5520,empty file
2018_12_29,7277,missing state
2018_12_29,7248,empty file
2018_12_29,2108,missing state
2018_12_29,6932,empty file
2018_12_29,7225,missing state
2018_12_29,6935,missing state
2018_12_29,7276,empty file
2018_12_29,1723,missing state
2018_12_29,7249,missing state
2018_12_29,1724,empty file
2018_12_29,7285,missing state
2018_12_29,5526,empty file
2018_12_29,1712,empty file
2018_12_29,5510,empty file
2018_12_29,7240,empty file
2018_12_29,1715,missing state
2018_12_29,5528,empty file
2018_12_29,4785,empty file
2018_12_29,4740,empty file
2018_12_29,1866,empty file
2018_12_29,0518,empty file
2018_12_29,0544,empty file
2018_12_29,4748,empty file
2018_12_29,4777,empty file
2018_12_29,0526,empty file
2018_12_29,4724,empty file
2018_12_29,1858,empty file
2018_12_29,5401,empty file
2018_12_29,1856,empty file
2018_12_29,0510,empty file
2018_12_29,4756,empty file
2018_12_29,4760,empty file
2018_12_29,1870,empty file
2018_12_29,0538,empty file
2018_12_29,4705,empty file
2018_12_29,4761,empty file
2018_12_29,1822,empty file
2018_12_29,4768,empty file
2018_12_29,1878,empty file
2018_12_29,A20,empty file
2018_12_29,4732,empty file
2018_12_29,0530,empty file
2018_12_29,1882,empty file
2018_12_29,1876,empty file
2018_12_29,7204,empty file
2018_12_29,6913,missing state
2018_12_29,0442,empty file
2018_12_29,2118,missing state
2018_12_29,6914,empty file
2018_12_29,2111,missing state
2018_12_29,6922,empty file
2018_12_29,7232,empty file
2018_12_29,6925,missing state
2018_12_29,2129,missing state
2018_12_29,5536,empty file
2018_12_29,7268,empty file
2018_12_29,6940,empty file
2018_12_29,0072,empty file
2018_12_29,7257,missing state
2018_12_29,5538,empty file
2018_12_29,1705,missing state
2018_12_29,7233,missing state
2018_12_29,6924,empty file
2018_12_29,6923,missing state
2018_12_29,2126,missing state
2018_12_29,6915,missing state
2018_12_29,2119,missing state
2018_12_29,2121,missing state
2018_12_29,6912,empty file
2018_12_29,0074,empty file
2018_12_29,5506,empty file
2018_12_29,0080,empty file
2018_12_29,1704,empty file
2018_12_29,6941,missing state
2018_12_29,7269,missing state
2018_12_29,7256,empty file
2018_12_29,3292,empty file
2018_12_29,5508,empty file
2018_12_29,1735,missing state
2018_12_29,5530,empty file
2018_12_29,1732,empty file
2018_12_29,7245,missing state
2018_12_29,5512,empty file
2018_12_29,1717,missing state
2018_12_29,1728,empty file
2018_12_29,5524,empty file
2018_12_29,7273,missing state
2018_12_29,1726,empty file
2018_12_29,3288,empty file
2018_12_29,1719,missing state
2018_12_29,6930,empty file
2018_12_29,1786,empty file
2018_12_29,2103,missing state
2018_12_29,6937,missing state
2018_12_29,6908,empty file
2018_12_29,2104,missing state
2018_12_29,7220,empty file
2018_12_29,7229,missing state
2018_12_29,7216,empty file
2018_12_29,6939,missing state
2018_12_29,1727,missing state
2018_12_29,7272,empty file
2018_12_29,1718,empty file
2018_12_29,5522,empty file
2018_12_29,7281,missing state
2018_12_29,1720,empty file
2018_12_29,5514,empty file
2018_12_29,1716,empty file
2018_12_29,1729,missing state
2018_12_29,1711,missing state
2018_12_29,7244,empty file
2018_12_29,6907,missing state
2018_12_29,6938,empty file
2018_12_29,7228,empty file
2018_12_29,5540,empty file
2018_12_29,7217,missing state
2018_12_29,2133,missing state
2018_12_29,6936,empty file
2018_12_29,7221,missing state
2018_12_29,6909,missing state
2018_12_29,6931,missing state
2018_12_29,2102,missing state
2018_12_29,1854,empty file
2018_12_29,4721,empty file
2018_12_29,1862,empty file
2018_12_29,4772,empty file
2018_12_29,0522,empty file
2018_12_29,4716,empty file
2018_12_29,0514,empty file
2018_12_29,4729,empty file
2018_12_29,4745,empty file
2018_12_29,4773,empty file
2018_12_29,1837,missing state
2018_12_29,A92,
2018_12_29,4780,empty file
2018_12_30,1862,empty file
2018_12_30,4721,empty file
2018_12_30,1854,empty file
2018_12_30,4772,empty file
2018_12_30,4729,empty file
2018_12_30,0514,empty file
2018_12_30,4716,empty file
2018_12_30,0522,empty file
2018_12_30,4780,empty file
2018_12_30,1837,missing state
2018_12_30,4773,empty file
2018_12_30,4745,empty file
2018_12_30,1719,missing state
2018_12_30,0069,empty file
2018_12_30,1726,empty file
2018_12_30,5524,empty file
2018_12_30,7273,missing state
2018_12_30,1728,empty file
2018_12_30,1717,missing state
2018_12_30,7245,missing state
2018_12_30,5512,empty file
2018_12_30,6939,missing state
2018_12_30,7216,empty file
2018_12_30,7229,missing state
2018_12_30,7220,empty file
2018_12_30,2104,missing state
2018_12_30,6908,empty file
2018_12_30,6937,missing state
2018_12_30,2103,missing state
2018_12_30,7244,empty file
2018_12_30,1711,missing state
2018_12_30,1729,missing state
2018_12_30,1716,empty file
2018_12_30,5514,empty file
2018_12_30,1720,empty file
2018_12_30,7281,missing state
2018_12_30,5522,empty file
2018_12_30,1718,empty file
2018_12_30,7272,empty file
2018_12_30,1727,missing state
2018_12_30,2102,missing state
2018_12_30,6931,missing state
2018_12_30,7221,missing state
2018_12_30,6936,empty file
2018_12_30,2133,missing state
2018_12_30,5540,empty file
2018_12_30,7217,missing state
2018_12_30,7228,empty file
2018_12_30,6938,empty file
2018_12_30,2129,missing state
2018_12_30,6925,missing state
2018_12_30,7232,empty file
2018_12_30,6922,empty file
2018_12_30,3205,missing state
2018_12_30,2111,missing state
2018_12_30,6914,empty file
2018_12_30,2118,missing state
2018_12_30,6913,missing state
2018_12_30,7204,empty file
2018_12_30,1705,missing state
2018_12_30,5538,empty file
2018_12_30,0072,empty file
2018_12_30,7257,missing state
2018_12_30,6940,empty file
2018_12_30,7268,empty file
2018_12_30,7261,missing state
2018_12_30,5536,empty file
2018_12_30,6912,empty file
2018_12_30,7205,empty file
2018_12_30,2121,missing state
2018_12_30,6915,missing state
2018_12_30,2126,missing state
2018_12_30,1101,missing state
2018_12_30,7805,empty file
2018_12_30,6923,missing state
2018_12_30,6924,empty file
2018_12_30,7233,missing state
2018_12_30,1732,empty file
2018_12_30,5530,empty file
